80.12501792898074, 2.8918810745094294
96.56443846432303, 3.3551905253020617
118.02468393768227, 3.9804222360341797
134.005996817179, 4.4435841569281
153.1809495188203, 5.022278380722762
166.87434687284426, 5.46180273340118
178.7431818647506, 5.832037210318899
195.6328417946739, 6.364193947176101
208.41264659076163, 6.780523321335146
225.75779142277563, 7.335727506813014
246.29919883068894, 7.983564076469666
266.38249858275685, 8.631253116227608
281.8978355451435, 9.162967263388682
308.8265225973459, 10.041868438846809
324.34185955973254, 10.573582586007884
343.05345909801866, 11.197929117347742
360.8514660783685, 11.799080670168227
