0.8249208084185258, 0.0800925866392336
0.8215831172264014, 0.08172142566278745
0.8165765804382148, 0.08416468419811829
0.8124016088357372, 0.0866130864356287
0.8073950720475506, 0.08905634497095952
0.8015512548490108, 0.0923191667202469
0.7982135636568863, 0.09394800574380074
0.7907009008622845, 0.09802524700486509
0.7815193924716202, 0.10291690777770632
0.7706690384848939, 0.10862298806232451
0.7598186844981675, 0.1143290683469427
0.7523060217035655, 0.11840630960800703
0.7339430049222372, 0.12818963115368953
0.724761496531573, 0.1330812919265308
0.7139111425448466, 0.13878737221114895
0.7005546625517048, 0.14612743522150068
0.685532194574823, 0.1538695642855612
0.6788539545782522, 0.15753959579073704
0.6680036005915257, 0.16324567607535523
0.6604909377969237, 0.16732291733641952
0.6437967666116576, 0.17629181937032512
0.6346152582209934, 0.18118348014316638
0.623764904234267, 0.18688956042778454
0.6195899326317895, 0.189337962665295
