0.17860512930607392, 1.4041970802919708
0.1693300194867391, 1.3667883211678833
0.15438922284242168, 1.3147810218978102
0.14185619447105063, 1.2773722627737225
0.12648140502691813, 1.2363138686131387
0.1106882286884434, 1.1998175182481752
0.09326832248901808, 1.1624087591240877
0.07259941539782674, 1.1213503649635035
0.05800343495062259, 1.094890510948905
0.0434052250883509, 1.0693430656934306
0.03488885953033656, 1.0547445255474452
0.022716253261551682, 1.0364963503649633
-0.00040723981900452066, 1
